2.100915698636074e-01,-4.454907225862804e+00,-7.643646873544574e-01
3.443130857331456e-01,3.364397373761234e+00,1.569073143014809e+00
4.458255498270161e+00,1.193863068192780e-01,-2.533262625591128e+00
8.166552432016235e+00,2.700762458153374e-01,-1.504401772498731e-01
8.852388787075652e+00,6.159450771219426e-01,3.089355133059476e+00
8.670656759564022e-01,-3.291862936937893e+00,1.699210829010743e+00
5.383631021010228e+00,-3.023096968855125e+00,-1.818803148277006e+00
9.132296862792705e+00,-1.811826771269953e+00,9.057046359398413e-03
3.879727543978864e+00,9.349641582185146e-01,-1.673684971239816e+00
8.295658314283687e+00,-2.898822240597855e+00,-5.682454530191476e-01
1.336956543994362e+00,-3.836682728667387e+00,1.759819822707269e+00
9.353944896677987e+00,4.701168864184321e+00,1.704155774375161e+00
7.514233175313026e+00,-4.780181851903771e+00,-1.708395710591416e+00
9.413343927869017e+00,3.026974053360217e+00,2.652907348979229e+00
6.766172335525065e+00,2.880351495750221e+00,5.816230458602742e-01
3.634039319994270e+00,-2.027858861549040e+00,-7.544579307766415e-01
9.381811725247225e+00,-3.643733839926866e+00,1.216161272316274e-02
2.755667763091785e+00,-3.543713532945766e+00,6.601821558069738e-01
3.321725220617325e+00,1.974316172371925e+00,3.763033097326098e-01
7.008084180017403e+00,1.428065910861736e+00,-8.541968097071395e-02
7.653162995253862e+00,2.827456742513867e+00,3.099372217771412e-02
9.294034838491537e+00,4.374811723991046e+00,-2.033163929977817e+00
2.048024090562095e+00,1.919273632665920e+00,1.964958789398761e+00
7.979980352192239e+00,-3.441484634485565e+00,2.623878286765065e-01
7.385460533969635e+00,-2.565573832345893e+00,-2.317993592459671e+00
6.379455625359787e-01,3.421937308731145e+00,1.672314390066415e+00
3.872231412102070e+00,-2.906939241657915e+00,2.717125651118858e+00
2.827654570600986e+00,-4.274776830455186e+00,2.810512137085740e+00
3.044904243540304e+00,2.032800540422505e+00,-8.229858592151844e-01
9.829468795547008e+00,-9.747364450985794e-01,-2.290115024757950e+00
6.427774134799279e+00,4.200400525459036e+00,1.156082637184652e-01
7.176761577934996e+00,1.502550710936616e+00,-2.434047998289953e+00
9.766176373150092e+00,-4.095810222083393e+00,2.726823371499274e+00
3.772017824576387e+00,4.478565672536607e+00,-1.988127836294436e+00
8.018401684528060e+00,-2.414427363597541e+00,-1.553417916188026e+00
4.345309633044954e+00,-1.627875095937142e+00,-5.866200025036101e-01
8.695336718149797e+00,-9.773958631645794e-01,-7.340992945058193e-01
1.806575413113032e+00,-4.487757035956868e+00,1.851421556085455e+00
9.476861770642795e+00,-3.484577769395170e-02,-2.744695112850826e-01
2.187717084108797e+00,-3.766815089247078e+00,-2.068624031404203e+00
3.262205069809315e+00,-9.902967331164820e-01,-1.462663364338699e+00
7.561922341067805e+00,-1.492902120079157e+00,5.726108790890638e-02
3.937551415654067e+00,2.728400834265034e+00,-2.215112366131830e+00
6.082113767664467e+00,3.031705116327311e+00,7.015533006822454e-01
4.445735010694285e+00,-3.465871176109120e+00,4.131025105087920e-01
7.423699370897818e+00,-1.334488126207738e+00,1.349014439710424e+00
2.283312523686108e+00,-1.266468389681683e+00,2.750179208236335e+00
5.845798723687701e-01,-3.485895560639150e+00,2.590271801128551e+00
2.999293974730662e+00,2.984535050511905e+00,2.802775769341133e+00
4.743086648684303e+00,2.072283283354233e+00,-1.603999209932795e+00
1.680200521926786e+00,-3.096182137029653e+00,-2.314943451978823e+00
3.547972896563887e+00,-1.332780914062010e+00,-1.242332130327783e+00
3.999830182935685e+00,-3.941949751434858e+00,2.482393352609816e+00
5.739184368827355e-01,1.282065970930439e+00,2.965999455957373e+00
5.833072481842045e+00,-3.786280754513803e+00,2.257705253069038e+00
8.843434279712875e+00,4.859341686249177e+00,-2.450330924671830e+00
1.517429129530524e+00,2.806820746878623e+00,2.811273023430068e+00
5.978080134015141e+00,-1.097614504160049e+00,-4.815557164628013e-01
6.647392049108463e+00,7.856393227935445e-01,-3.083094371466203e+00
4.193346804192883e+00,4.113418162164088e+00,-3.619508017325281e-01
7.010975873642700e+00,5.409928039582610e-01,-2.852131523570932e+00
4.107315434910120e+00,-3.255015136020448e+00,2.756931095491182e-01
5.046372879774349e+00,-1.212966444188407e+00,-1.014394962710838e+00
7.353044554426980e-02,3.431448650297455e+00,-1.669132349261231e-01
6.917201141346888e+00,1.442130159896179e+00,7.110703478293665e-01
6.613426789447244e+00,1.507243843338003e+00,2.317245626514259e+00
3.840087732634456e-01,3.668214856884891e+00,1.017257606497634e+00
3.682501073951331e+00,3.939730574625047e+00,-4.143831805697635e-01
9.790318407916674e+00,4.197925717794362e+00,2.007024396885549e+00
4.207365625686168e+00,-4.051508067468439e+00,2.548347727653994e+00
5.019454051318418e+00,4.412600196310095e-01,-2.389118592114691e+00
9.099301581597185e+00,2.405095212183186e+00,2.006408153741948e-01
7.172618758657564e+00,2.569268451270138e+00,-1.353951288419198e+00
5.820701311242235e+00,1.067162019700039e+00,-2.845898426551086e+00
7.978046813410725e+00,-3.332126648163258e+00,1.059010118313870e+00
8.643662664559733e+00,2.974205539416643e+00,2.279356018805922e+00
4.568880717372669e+00,2.201113335149457e+00,-2.118045088476878e+00
4.751083649318354e+00,-4.138642284509637e+00,1.962952903344726e+00
3.860509356518358e+00,-3.619017532562374e-01,2.220450880579264e+00
9.667061400184606e+00,-3.260226004781964e+00,2.603377781532335e+00
6.971662542903504e+00,-1.625229542870281e+00,-1.474757279630481e+00
8.322306620807229e-01,-4.819189077943146e+00,2.538111963991270e+00
8.629596233130185e+00,-9.967013158924178e-01,-1.126809144470111e+00
4.805599408362681e+00,4.987692115621041e-01,3.288494371505828e-01
6.875390642248747e-01,1.195825928270868e+00,-2.824244854953597e+00
5.497172551633111e+00,1.634903451287101e+00,-2.865879643888254e+00
4.171642789757021e+00,3.362913131024600e+00,1.384645732334938e+00
8.777494048626249e+00,-2.845370927242699e+00,-3.488425866242304e-01
2.039946036093874e+00,-3.795181775615321e+00,-1.531260166327770e+00
8.264646094921829e+00,3.515371718979257e+00,-1.945189373077379e+00
5.576886911854527e+00,-3.433871851073501e+00,1.067849276670519e+00
5.461030321346905e-01,4.747600813361952e+00,-3.139069678069592e+00
9.718453013254846e+00,3.425382293986370e+00,1.921970899893659e+00
5.126152441032000e+00,8.766058895991691e-03,-2.643652692754455e+00
2.908768542315825e+00,4.814214249220253e+00,-1.938427918721620e+00
4.694068419892581e+00,-4.026232708919958e+00,-7.147978095485468e-01
8.578577835174890e+00,-1.969342388248983e+00,-9.513534414795943e-02
3.049031243850635e+00,1.382244150406114e+00,-9.110925577871183e-01
1.926763964867003e+00,-1.499931315268213e+00,-1.126498690726722e+00
1.290712469308815e+00,4.283725519807918e+00,2.914870270823605e+00
2.978593983902113e+00,-4.343739118221825e+00,8.895713729836645e-01
7.800480870400435e+00,4.941183206096458e-01,-2.994359052721625e+00
4.716263651952617e+00,9.086626739511452e-01,-4.387177061498537e-01
2.274816036935400e+00,1.527281237772241e+00,2.356249152295835e+00
1.661849996097492e+00,-2.443337766681855e+00,-1.247487572375894e+00
3.327294765103791e+00,-1.354335724801356e+00,-2.547477617402750e+00
9.399243728857089e+00,3.436805296649776e+00,1.623479400452725e+00
3.430267125900244e+00,-3.050572310298402e+00,6.661045511785919e-01
9.881240759546353e+00,3.268678471733621e+00,4.417865160864389e-01
4.852304557653562e+00,6.265542290274242e-01,-2.804961201455296e+00
1.791639182901509e+00,2.621875111940821e+00,-2.258811339569318e+00
8.911400917935094e+00,2.136073662634716e+00,7.700005656899660e-01
4.603553731348269e+00,-2.924885046151210e+00,-1.835796946454016e+00
7.096713435045245e+00,6.881273643387287e-01,2.557306527434910e-02
9.837115832091518e+00,3.677231528050925e+00,2.819999502213322e-01
5.017535031997400e-01,-6.788376319807066e-01,-1.360264441199659e+00
9.669455978756714e-01,4.665907702233167e+00,2.817538348668029e+00
7.204567414627562e+00,-4.778489989828199e-01,2.151765444305666e+00
2.818250032954720e+00,-3.572143633321153e+00,1.397213955864387e+00
1.843013969500991e+00,-1.105653199223267e+00,-2.651542738116067e+00
3.936187981972950e-01,4.517024063905371e+00,-2.474758075616676e+00
2.184671198620181e-01,-1.802791506601458e+00,-4.535614159892143e-02
7.744856031197909e+00,3.680981598670629e+00,-2.131800899285370e+00
1.344334273695500e+00,3.812506816818898e+00,3.005030533379826e+00
4.677206159711509e+00,-1.498134756680389e+00,-2.145580648258105e+00
6.058968151794830e+00,-4.167423419493678e+00,-7.874191207991554e-02
4.283518005688462e+00,2.245579091588183e+00,-8.537525792085434e-01
2.710665233623311e-01,-1.884877009860140e+00,8.757907153007300e-01
7.835015025879088e+00,2.829236142575724e+00,-2.330832985164541e+00
1.051322454165349e-01,-5.734515173956689e-01,-4.378347954758408e-01
7.618898943774840e+00,-1.473325765737847e-01,-1.415570027647662e+00
8.933044937881228e+00,2.779094067485368e+00,2.436314682653633e+00
4.328399210571723e+00,-1.176366689383721e+00,-2.886585103423656e+00
5.355424730977982e+00,-5.687265467708542e-01,2.599526511517615e+00
4.769833926176537e+00,-1.238095312303779e+00,2.092263878733136e+00
3.892086186234388e+00,-1.326594847227200e+00,-1.271900700201958e+00
8.874245353703603e+00,2.594657690145938e-01,1.817666790971548e+00
8.939335106699906e+00,3.087994445011507e+00,-2.945472069884611e+00
3.358163646415345e+00,-1.382316880774341e+00,2.933402766031763e+00
6.150697540146980e+00,2.425472053773667e-01,1.671009525254492e-01
9.269075621458642e+00,1.707273254426008e+00,-1.236021766669038e+00
9.620584989413516e+00,-2.305605536963450e+00,-8.634151395849456e-01
5.089590404220475e+00,-2.224771950976074e+00,-2.724355512408729e+00
4.528248052843268e+00,4.334131270234549e+00,3.074673676704411e+00
2.786943159285258e+00,2.235345733310886e+00,-2.894714081128456e+00
9.588718731904100e+00,7.718667622330884e-01,9.733101601400866e-01
1.428143044728674e+00,1.477200544206120e+00,-3.598007776640508e-01
5.798295760477250e+00,-4.707005568965816e+00,2.820623786277960e+00
2.825502675186389e+00,1.181029655616968e+00,-1.595930699724144e+00
2.790082903477966e+00,9.508873224201864e-02,2.016074607213709e-01
4.049685873761884e+00,4.574967977943567e-01,-1.108592109957880e-01
9.987929358156546e+00,-1.405761731691829e+00,1.274647460575366e+00
5.496630683982207e-01,-4.185261022870581e+00,-2.714271763448469e+00
5.785418182035315e+00,-3.066607663879478e+00,-1.923979639135935e+00
8.257215803527718e-01,4.507447132126718e+00,-1.793442128544768e+00
1.545208299905190e+00,-9.130043772906600e-01,1.496345323715032e+00
4.395629417728987e+00,-3.331684416913578e-01,-1.953199175810518e+00
5.104601313464413e+00,-4.472902101465611e+00,4.617623710784957e-01
2.587924083645240e+00,-4.624337704560194e+00,-1.789175843157001e+00
3.164571308744162e+00,2.171814470467577e+00,2.272156573077204e+00
8.696702025593306e-01,3.809466412111124e-01,2.778333150697825e+00
3.032197838442505e+00,8.705984216266671e-02,1.161947884431256e-01
9.665584393805441e+00,-2.568754695773313e+00,-9.279706487378498e-01
9.447073816724817e+00,2.447507316299222e+00,-1.670964280568697e+00
3.348782901369850e+00,-3.317634208915081e+00,-2.828809396243520e+00
5.708539362787616e+00,-3.100652563389800e+00,-1.454556919849091e+00
9.095953911109444e+00,-3.928782865172451e-01,9.690919863938054e-01
6.183822640896675e-02,-2.137201378880591e+00,2.112214088744988e-01
